timestamp, mac, rss, battery
2013-11-15 10:14:51.088000,4694202700110029,-40,AA01,0
2013-11-15 10:14:52.156000,4694202700110029,-40,AB01,0
2013-11-15 10:14:53.161000,4694202700110029,-40,AC01,0
2013-11-15 10:14:54.134000,4694202700110029,-40,AD01,0
2013-11-15 10:14:55.170000,4694202700110029,-40,AE01,0
2013-11-15 10:14:56.190000,4694202700110029,-40,AF01,0
2013-11-15 10:14:57.179000,4694202700110029,-40,B001,0
2013-11-15 10:14:58.231000,4694202700110029,-40,B101,0
2013-11-15 10:14:59.236000,4694202700110029,-40,B201,0
2013-11-15 10:15:00.240000,4694202700110029,-40,B301,0
2013-11-15 10:15:01.277000,4694202700110029,-40,B401,0
2013-11-15 10:15:02.346000,4694202700110029,-40,B501,0
2013-11-15 10:15:03.351000,4694202700110029,-40,B601,0
2013-11-15 10:15:04.339000,4694202700110029,-40,B701,0
2013-11-15 10:15:05.375000,4694202700110029,-40,B801,0
2013-11-15 10:15:06.380000,4694202700110029,-40,B901,0
2013-11-15 10:15:07.416000,4694202700110029,-40,BA01,0
2013-11-15 10:15:08.469000,4694202700110029,-40,BB01,0
2013-11-15 10:15:09.457000,4694202700110029,-40,BC01,0
2013-11-15 10:15:10.526000,4694202700110029,-40,BD01,0
2013-11-15 10:15:11.530000,4694202700110029,-40,BE01,0
2013-11-15 10:15:12.566000,4694202700110029,-40,BF01,0
2013-11-15 10:15:13.555000,4694202700110029,-40,C001,0
2013-11-15 10:15:14.560000,4694202700110029,-40,C101,0
2013-11-15 10:15:15.596000,4694202700110029,-40,C201,0
2013-11-15 10:15:16.648000,4694202700110029,-40,C301,0
2013-11-15 10:15:17.716000,4694202700110029,-40,C401,0
2013-11-15 10:15:18.769000,4694202700110029,-40,C501,0
2013-11-15 10:15:19.775000,4694202700110029,-40,C601,0
2013-11-15 10:15:20.764000,4694202700110029,-40,C701,0
2013-11-15 10:15:21.817000,4694202700110029,-40,C801,0
2013-11-15 10:15:22.837000,4694202700110029,-40,C901,0
2013-11-15 10:15:23.874000,4694202700110029,-40,CA01,0
2013-11-15 10:15:24.862000,4694202700110029,-40,CB01,0
2013-11-15 10:15:25.882000,4694202700110029,-40,CC01,0
2013-11-15 10:15:26.934000,4694202700110029,-40,CD01,0
2013-11-15 10:15:27.955000,4694202700110029,-40,CE01,0
2013-11-15 10:15:29.023000,4694202700110029,-40,CF01,0
2013-11-15 10:15:30.091000,4694202700110029,-40,D001,0
2013-11-15 10:15:31.080000,4694202700110029,-40,D101,0
2013-11-15 10:15:32.116000,4694202700110029,-40,D201,0
2013-11-15 10:15:33.153000,4694202700110029,-40,D301,0
2013-11-15 10:15:34.205000,4694202700110029,-40,D401,0
2013-11-15 10:15:35.226000,4694202700110029,-40,D501,0
2013-11-15 10:15:36.295000,4694202700110029,-40,D601,0
2013-11-15 10:15:37.348000,4694202700110029,-40,D701,0
2013-11-15 10:15:38.368000,4694202700110029,-40,D801,0
2013-11-15 10:15:39.436000,4694202700110029,-40,D901,0
2013-11-15 10:15:40.473000,4694202700110029,-40,DA01,0
2013-11-15 10:15:41.509000,4694202700110029,-40,DB01,0
2013-11-15 10:15:42.546000,4694202700110029,-40,DC01,0
2013-11-15 10:15:47.599000,4694202700110029,-40,E101,0
2013-11-15 10:15:48.603000,4694202700110029,-40,E201,0
2013-11-15 10:15:49.592000,4694202700110029,-40,E301,0
2013-11-15 10:15:50.645000,4694202700110029,-40,E401,0
2013-11-15 10:15:51.697000,4694202700110029,-40,E501,0
2013-11-15 10:15:52.781000,4694202700110029,-40,E601,0
2013-11-15 10:15:53.818000,4694202700110029,-40,E701,0
2013-11-15 10:15:54.903000,4694202700110029,-40,E801,0
2013-11-15 10:15:55.908000,4694202700110029,-40,E901,0
2013-11-15 10:15:56.944000,4694202700110029,-40,EA01,0
2013-11-15 10:15:57.996000,4694202700110029,-40,EB01,0
2013-11-15 10:15:59.065000,4694202700110029,-40,EC01,0
2013-11-15 10:16:00.133000,4694202700110029,-40,ED01,0
2013-11-15 10:16:01.169000,4694202700110029,-40,EE01,0
2013-11-15 10:16:02.206000,4694202700110029,-40,EF01,0
2013-11-15 10:16:03.258000,4694202700110029,-40,F001,0
2013-11-15 10:16:04.278000,4694202700110029,-40,F101,0
2013-11-15 10:16:05.298000,4694202700110029,-40,F201,0
2013-11-15 10:16:06.351000,4694202700110029,-40,F301,0
2013-11-15 10:16:07.403000,4694202700110029,-40,F401,0
2013-11-15 10:16:08.472000,4694202700110029,-40,F501,0
2013-11-15 10:16:09.508000,4694202700110029,-40,F601,0
2013-11-15 10:16:10.528000,4694202700110029,-40,F701,0
2013-11-15 10:16:11.550000,4694202700110029,-40,F801,0
2013-11-15 10:16:12.554000,4694202700110029,-40,F901,0
2013-11-15 10:16:13.543000,4694202700110029,-40,FA01,0
2013-11-15 10:16:14.564000,4694202700110029,-40,FB01,0
2013-11-15 10:16:15.616000,4694202700110029,-40,FC01,0
2013-11-15 10:16:16.700000,4694202700110029,-40,FD01,0
2013-11-15 10:16:17.752000,4694202700110029,-40,FE01,0
2013-11-15 10:16:18.820000,4694202700110029,-40,FF01,0
2013-11-15 10:16:19.873000,4694202700110029,-40,0002,0
2013-11-15 10:16:20.926000,4694202700110029,-40,0102,0
2013-11-15 10:16:21.931000,4694202700110029,-40,0202,0
2013-11-15 10:16:22.919000,4694202700110029,-40,0302,0
2013-11-15 10:16:23.908000,4694202700110029,-40,0402,0
2013-11-15 10:16:24.896000,4694202700110029,-40,0502,0
2013-11-15 10:16:25.932000,4694202700110029,-40,0602,0
2013-11-15 10:16:27.001000,4694202700110029,-40,0702,0
2013-11-15 10:16:28.021000,4694202700110029,-40,0802,0
2013-11-15 10:16:29.090000,4694202700110029,-40,0902,0
2013-11-15 10:16:40.409000,4694202700110029,-40,1402,0
2013-11-15 10:16:41.398000,4694202700110029,-40,1502,0
2013-11-15 10:16:42.466000,4694202700110029,-40,1602,0
2013-11-15 10:16:43.534000,4694202700110029,-40,1702,0
2013-11-15 10:16:44.571000,4694202700110029,-40,1802,0
2013-11-15 10:16:45.652000,4694202700110029,-40,1902,0
2013-11-15 10:16:46.722000,4694202700110029,-40,1A02,0
2013-11-15 10:16:47.758000,4694202700110029,-40,1B02,0
2013-11-15 10:16:48.747000,4694202700110029,-40,1C02,0
2013-11-15 10:16:49.767000,4694202700110029,-40,1D02,0
2013-11-15 10:16:50.788000,4694202700110029,-40,1E02,0
2013-11-15 10:16:51.856000,4694202700110029,-40,1F02,0
2013-11-15 10:16:52.908000,4694202700110029,-40,2002,0
2013-11-15 10:16:53.961000,4694202700110029,-40,2102,0
2013-11-15 10:16:54.981000,4694202700110029,-40,2202,0
2013-11-15 10:16:56.018000,4694202700110029,-40,2302,0
2013-11-15 10:16:57.006000,4694202700110029,-40,2402,0
2013-11-15 10:16:58.026000,4694202700110029,-40,2502,0
2013-11-15 10:16:59.015000,4694202700110029,-40,2602,0
2013-11-15 10:17:00.051000,4694202700110029,-40,2702,0
2013-11-15 10:17:01.088000,4694202700110029,-40,2802,0
2013-11-15 10:17:02.092000,4694202700110029,-40,2902,0
2013-11-15 10:17:03.161000,4694202700110029,-40,2A02,0
2013-11-15 10:17:04.214000,4694202700110029,-40,2B02,0
2013-11-15 10:17:05.267000,4694202700110029,-40,2C02,0
2013-11-15 10:17:06.335000,4694202700110029,-40,2D02,0
2013-11-15 10:17:07.403000,4694202700110029,-40,2E02,0
2013-11-15 10:17:08.408000,4694202700110029,-40,2F02,0
2013-11-15 10:17:09.444000,4694202700110029,-40,3002,0
2013-11-15 10:17:10.464000,4694202700110029,-40,3102,0
2013-11-15 10:17:11.517000,4694202700110029,-40,3202,0
2013-11-15 10:17:12.569000,4694202700110029,-40,3302,0
2013-11-15 10:17:13.621000,4694202700110029,-40,3402,0
2013-11-15 10:17:14.626000,4694202700110029,-40,3502,0
2013-11-15 10:17:15.678000,4694202700110029,-40,3602,0
2013-11-15 10:17:16.666000,4694202700110029,-40,3702,0
2013-11-15 10:17:17.687000,4694202700110029,-40,3802,0
2013-11-15 10:17:18.707000,4694202700110029,-40,3902,0
2013-11-15 10:17:19.744000,4694202700110029,-40,3A02,0
2013-11-15 10:17:20.749000,4694202700110029,-40,3B02,0
2013-11-15 10:17:21.755000,4694202700110029,-40,3C02,0
2013-11-15 10:17:22.776000,4694202700110029,-40,3D02,0
2013-11-15 10:17:23.796000,4694202700110029,-40,3E02,0
2013-11-15 10:17:24.864000,4694202700110029,-40,3F02,0
2013-11-15 10:17:25.932000,4694202700110029,-40,4002,0
2013-11-15 10:17:26.969000,4694202700110029,-40,4102,0
2013-11-15 10:17:27.973000,4694202700110029,-40,4202,0
2013-11-15 10:17:29.042000,4694202700110029,-40,4302,0
2013-11-15 10:17:30.030000,4694202700110029,-40,4402,0
2013-11-15 10:17:31.035000,4694202700110029,-40,4502,0
2013-11-15 10:17:32.087000,4694202700110029,-40,4602,0
2013-11-15 10:17:33.155000,4694202700110029,-40,4702,0
2013-11-15 10:17:34.207000,4694202700110029,-40,4802,0
2013-11-15 10:17:35.276000,4694202700110029,-40,4902,0
2013-11-15 10:17:36.345000,4694202700110029,-40,4A02,0
2013-11-15 10:17:37.365000,4694202700110029,-40,4B02,0
2013-11-15 10:17:38.433000,4694202700110029,-40,4C02,0
2013-11-15 10:17:39.455000,4694202700110029,-40,4D02,0
2013-11-15 10:17:40.492000,4694202700110029,-40,4E02,0
2013-11-15 10:17:41.560000,4694202700110029,-40,4F02,0
2013-11-15 10:17:42.580000,4694202700110029,-40,5002,0
2013-11-15 10:17:43.632000,4694202700110029,-40,5102,0
2013-11-15 10:17:44.637000,4694202700110029,-40,5202,0
2013-11-15 10:17:45.610000,4694202700110029,-40,5302,0
2013-11-15 10:17:46.630000,4694202700110029,-40,5402,0
2013-11-15 10:17:47.682000,4694202700110029,-40,5502,0
2013-11-15 10:17:48.703000,4694202700110029,-40,5602,0
2013-11-15 10:17:49.755000,4694202700110029,-40,5702,0
2013-11-15 10:17:50.744000,4694202700110029,-40,5802,0
2013-11-15 10:17:51.780000,4694202700110029,-40,5902,0
2013-11-15 10:17:52.800000,4694202700110029,-40,5A02,0
2013-11-15 10:17:53.773000,4694202700110029,-40,5B02,0
2013-11-15 10:17:54.809000,4694202700110029,-40,5C02,0
2013-11-15 10:17:55.893000,4694202700110029,-40,5D02,0
2013-11-15 10:17:56.963000,4694202700110029,-40,5E02,0
2013-11-15 10:17:58.015000,4694202700110029,-40,5F02,0
2013-11-15 10:17:59.068000,4694202700110029,-40,6002,0
2013-11-15 10:18:00.152000,4694202700110029,-40,6102,0
2013-11-15 10:18:01.204000,4694202700110029,-40,6202,0
2013-11-15 10:18:02.272000,4694202700110029,-40,6302,0
2013-11-15 10:18:03.325000,4694202700110029,-40,6402,0
2013-11-15 10:18:05.413000,4694202700110029,-40,6602,0
2013-11-15 10:18:06.402000,4694202700110029,-40,6702,0
2013-11-15 10:18:07.391000,4694202700110029,-40,6802,0
2013-11-15 10:18:08.411000,4694202700110029,-40,6902,0
2013-11-15 10:18:09.432000,4694202700110029,-40,6A02,0
2013-11-15 10:18:10.484000,4694202700110029,-40,6B02,0
2013-11-15 10:18:11.505000,4694202700110029,-40,6C02,0
2013-11-15 10:18:12.526000,4694202700110029,-40,6D02,0
2013-11-15 10:18:13.562000,4694202700110029,-40,6E02,0
2013-11-15 10:18:14.600000,4694202700110029,-40,6F02,0
2013-11-15 10:18:15.652000,4694202700110029,-40,7002,0
2013-11-15 10:18:16.641000,4694202700110029,-40,7102,0
2013-11-15 10:18:17.645000,4694202700110029,-40,7202,0
2013-11-15 10:18:18.697000,4694202700110029,-40,7302,0
2013-11-15 10:18:19.702000,4694202700110029,-40,7402,0
2013-11-15 10:18:20.771000,4694202700110029,-40,7502,0
2013-11-15 10:18:21.807000,4694202700110029,-40,7602,0
2013-11-15 10:18:22.876000,4694202700110029,-40,7702,0
2013-11-15 10:18:23.864000,4694202700110029,-40,7802,0
2013-11-15 10:18:24.852000,4694202700110029,-40,7902,0
2013-11-15 10:18:25.905000,4694202700110029,-40,7A02,0
2013-11-15 10:18:26.893000,4694202700110029,-40,7B02,0
2013-11-15 10:18:27.945000,4694202700110029,-40,7C02,0
2013-11-15 10:18:28.982000,4694202700110029,-40,7D02,0
2013-11-15 10:18:30.002000,4694202700110029,-40,7E02,0
2013-11-15 10:18:31.023000,4694202700110029,-40,7F02,0
2013-11-15 10:18:32.060000,4694202700110029,-40,8002,0
2013-11-15 10:18:34.197000,4694202700110029,-40,8202,0
2013-11-15 10:18:35.250000,4694202700110029,-40,8302,0
2013-11-15 10:18:36.286000,4694202700110029,-40,8402,0
2013-11-15 10:18:37.259000,4694202700110029,-40,8502,0
2013-11-15 10:18:38.311000,4694202700110029,-40,8602,0
2013-11-15 10:18:39.364000,4694202700110029,-40,8702,0
2013-11-15 10:18:40.352000,4694202700110029,-40,8802,0
2013-11-15 10:18:41.356000,4694202700110029,-40,8902,0
2013-11-15 10:18:42.377000,4694202700110029,-40,8A02,0
2013-11-15 10:18:43.414000,4694202700110029,-40,8B02,0
2013-11-15 10:18:44.418000,4694202700110029,-40,8C02,0
2013-11-15 10:18:45.470000,4694202700110029,-40,8D02,0
2013-11-15 10:18:46.538000,4694202700110029,-40,8E02,0
2013-11-15 10:18:47.575000,4694202700110029,-40,8F02,0
2013-11-15 10:18:48.643000,4694202700110029,-40,9002,0
2013-11-15 10:18:49.696000,4694202700110029,-40,9102,0
2013-11-15 10:18:50.749000,4694202700110029,-40,9202,0
2013-11-15 10:18:51.737000,4694202700110029,-40,9302,0
2013-11-15 10:18:52.806000,4694202700110029,-40,9402,0
2013-11-15 10:18:53.843000,4694202700110029,-40,9502,0
2013-11-15 10:18:54.912000,4694202700110029,-40,9602,0
2013-11-15 10:18:55.916000,4694202700110029,-40,9702,0
2013-11-15 10:18:56.889000,4694202700110029,-40,9802,0
2013-11-15 10:18:57.893000,4694202700110029,-40,9902,0
2013-11-15 10:18:58.962000,4694202700110029,-40,9A02,0
2013-11-15 10:18:59.998000,4694202700110029,-40,9B02,0
2013-11-15 10:19:01.018000,4694202700110029,-40,9C02,0
2013-11-15 10:19:02.039000,4694202700110029,-40,9D02,0
2013-11-15 10:19:03.043000,4694202700110029,-40,9E02,0
2013-11-15 10:19:04.031000,4694202700110029,-40,9F02,0
2013-11-15 10:19:05.036000,4694202700110029,-40,A002,0
2013-11-15 10:19:06.104000,4694202700110029,-40,A102,0
2013-11-15 10:19:07.094000,4694202700110029,-40,A202,0
2013-11-15 10:19:08.099000,4694202700110029,-40,A302,0
2013-11-15 10:19:09.151000,4694202700110029,-40,A402,0
2013-11-15 10:19:10.219000,4694202700110029,-40,A502,0
2013-11-15 10:19:11.224000,4694202700110029,-40,A602,0
2013-11-15 10:19:12.292000,4694202700110029,-40,A702,0
2013-11-15 10:19:13.344000,4694202700110029,-40,A802,0
2013-11-15 10:19:14.397000,4694202700110029,-40,A902,0
2013-11-15 10:19:15.449000,4694202700110029,-40,AA02,0
2013-11-15 10:19:16.438000,4694202700110029,-40,AB02,0
2013-11-15 10:19:17.506000,4694202700110029,-40,AC02,0
2013-11-15 10:19:18.542000,4694202700110029,-40,AD02,0
2013-11-15 10:19:19.595000,4694202700110029,-40,AE02,0
2013-11-15 10:19:20.639000,4694202700110029,-40,AF02,0
2013-11-15 10:19:21.589000,4694202700110029,-40,B002,0
2013-11-15 10:19:22.609000,4694202700110029,-40,B102,0
2013-11-15 10:19:23.647000,4694202700110029,-40,B202,0
2013-11-15 10:19:24.651000,4694202700110029,-40,B302,0
2013-11-15 10:19:25.624000,4694202700110029,-40,B402,0
2013-11-15 10:19:26.612000,4694202700110029,-40,B502,0
2013-11-15 10:19:27.665000,4694202700110029,-40,B602,0
2013-11-15 10:19:28.701000,4694202700110029,-40,B702,0
2013-11-15 10:19:29.738000,4694202700110029,-40,B802,0
2013-11-15 10:19:30.758000,4694202700110029,-40,B902,0
2013-11-15 10:19:31.778000,4694202700110029,-40,BA02,0
2013-11-15 10:19:32.847000,4694202700110029,-40,BB02,0
2013-11-15 10:19:33.883000,4694202700110029,-40,BC02,0
2013-11-15 10:19:34.904000,4694202700110029,-40,BD02,0
2013-11-15 10:19:35.940000,4694202700110029,-40,BE02,0
2013-11-15 10:19:36.992000,4694202700110029,-40,BF02,0
2013-11-15 10:19:37.996000,4694202700110029,-40,C002,0
2013-11-15 10:19:39.048000,4694202700110029,-40,C102,0
2013-11-15 10:19:40.117000,4694202700110029,-40,C202,0
2013-11-15 10:19:41.170000,4694202700110029,-40,C302,0
2013-11-15 10:19:42.206000,4694202700110029,-40,C402,0
2013-11-15 10:19:43.179000,4694202700110029,-40,C502,0
2013-11-15 10:19:44.247000,4694202700110029,-40,C602,0
2013-11-15 10:19:45.299000,4694202700110029,-40,C702,0
2013-11-15 10:19:46.352000,4694202700110029,-40,C802,0
2013-11-15 10:19:47.340000,4694202700110029,-40,C902,0
2013-11-15 10:19:48.408000,4694202700110029,-40,CA02,0
2013-11-15 10:19:49.397000,4694202700110029,-40,CB02,0
2013-11-15 10:19:50.433000,4694202700110029,-40,CC02,0
2013-11-15 10:19:51.486000,4694202700110029,-40,CD02,0
2013-11-15 10:19:52.538000,4694202700110029,-40,CE02,0
2013-11-15 10:19:53.606000,4694202700110029,-40,CF02,0
2013-11-15 10:19:54.626000,4694202700110029,-40,D002,0
2013-11-15 10:19:55.662000,4694202700110029,-40,D102,0
2013-11-15 10:19:56.667000,4694202700110029,-40,D202,0
2013-11-15 10:19:57.687000,4694202700110029,-40,D302,0
2013-11-15 10:19:58.693000,4694202700110029,-40,D402,0
2013-11-15 10:19:59.697000,4694202700110029,-40,D502,0
2013-11-15 10:20:00.765000,4694202700110029,-40,D602,0
2013-11-15 10:20:01.786000,4694202700110029,-40,D702,0
2013-11-15 10:20:02.822000,4694202700110029,-40,D802,0
2013-11-15 10:20:03.795000,4694202700110029,-40,D902,0
2013-11-15 10:20:04.863000,4694202700110029,-40,DA02,0
2013-11-15 10:20:05.836000,4694202700110029,-40,DB02,0
2013-11-15 10:20:06.824000,4694202700110029,-40,DC02,0
2013-11-15 10:20:07.908000,4694202700110029,-40,DD02,0
2013-11-15 10:20:08.928000,4694202700110029,-40,DE02,0
2013-11-15 10:20:09.965000,4694202700110029,-40,DF02,0
2013-11-15 10:20:11.001000,4694202700110029,-40,E002,0
2013-11-15 10:20:12.037000,4694202700110029,-40,E102,0
2013-11-15 10:20:13.058000,4694202700110029,-40,E202,0
2013-11-15 10:20:14.110000,4694202700110029,-40,E302,0
2013-11-15 10:20:15.146000,4694202700110029,-40,E402,0
2013-11-15 10:20:16.151000,4694202700110029,-40,E502,0
2013-11-15 10:20:17.156000,4694202700110029,-40,E602,0
2013-11-15 10:20:18.208000,4694202700110029,-40,E702,0
2013-11-15 10:20:23.433000,4694202700110029,-40,EC02,0
2013-11-15 10:20:24.469000,4694202700110029,-40,ED02,0
2013-11-15 10:20:25.521000,4694202700110029,-40,EE02,0
2013-11-15 10:20:26.558000,4694202700110029,-40,EF02,0
2013-11-15 10:20:34.870000,4694202700110029,-40,F702,0
2013-11-15 10:20:36.907000,4694202700110029,-40,F902,0
2013-11-15 10:20:37.975000,4694202700110029,-40,FA02,0
2013-11-15 10:20:38.996000,4694202700110029,-40,FB02,0
2013-11-15 10:20:40.080000,4694202700110029,-40,FC02,0
2013-11-15 10:20:41.148000,4694202700110029,-40,FD02,0
2013-11-15 10:20:42.153000,4694202700110029,-40,FE02,0
2013-11-15 10:20:43.189000,4694202700110029,-40,FF02,0
2013-11-15 10:20:44.241000,4694202700110029,-40,0003,0
2013-11-15 10:20:45.246000,4694202700110029,-40,0103,0
2013-11-15 10:20:46.235000,4694202700110029,-40,0203,0
2013-11-15 10:20:47.240000,4694202700110029,-40,0303,0
2013-11-15 10:20:48.308000,4694202700110029,-40,0403,0
2013-11-15 10:20:49.360000,4694202700110029,-40,0503,0
2013-11-15 10:20:50.348000,4694202700110029,-40,0603,0
2013-11-15 10:20:51.417000,4694202700110029,-40,0703,0
2013-11-15 10:20:52.470000,4694202700110029,-40,0803,0
2013-11-15 10:20:53.490000,4694202700110029,-40,0903,0
2013-11-15 10:20:54.526000,4694202700110029,-40,0A03,0
2013-11-15 10:20:55.531000,4694202700110029,-40,0B03,0
2013-11-15 10:20:56.551000,4694202700110029,-40,0C03,0
2013-11-15 10:20:57.635000,4694202700110029,-40,0D03,0
2013-11-15 10:20:58.656000,4694202700110029,-40,0E03,0
2013-11-15 10:20:59.693000,4694202700110029,-40,0F03,0
2013-11-15 10:21:00.681000,4694202700110029,-40,1003,0
2013-11-15 10:21:01.733000,4694202700110029,-40,1103,0
2013-11-15 10:21:02.802000,4694202700110029,-40,1203,0
2013-11-15 10:21:03.822000,4694202700110029,-40,1303,0
2013-11-15 10:21:04.891000,4694202700110029,-40,1403,0
2013-11-15 10:21:05.895000,4694202700110029,-40,1503,0
2013-11-15 10:21:06.963000,4694202700110029,-40,1603,0
2013-11-15 10:21:07.968000,4694202700110029,-39,1703,0
2013-11-15 10:21:09.021000,4694202700110029,-40,1803,0
2013-11-15 10:21:10.074000,4694202700110029,-40,1903,0
2013-11-15 10:21:11.158000,4694202700110029,-40,1A03,0
2013-11-15 10:21:12.226000,4694202700110029,-39,1B03,0
2013-11-15 10:21:13.233000,4694202700110029,-40,1C03,0
2013-11-15 10:21:14.299000,4694202700110029,-40,1D03,0
2013-11-15 10:21:15.384000,4694202700110029,-39,1E03,0
2013-11-15 10:21:16.388000,4694202700110029,-40,1F03,0
2013-11-15 10:21:17.360000,4694202700110029,-39,2003,0
2013-11-15 10:21:18.428000,4694202700110029,-39,2103,0
2013-11-15 10:21:19.447000,4694202700110029,-40,2203,0
2013-11-15 10:21:20.455000,4694202700110029,-39,2303,0
2013-11-15 10:21:21.455000,4694202700110029,-39,2403,0
2013-11-15 10:21:22.475000,4694202700110029,-40,2503,0
2013-11-15 10:21:23.463000,4694202700110029,-40,2603,0
2013-11-15 10:21:24.483000,4694202700110029,-40,2703,0
2013-11-15 10:21:25.486000,4694202700110029,-40,2803,0
2013-11-15 10:21:26.555000,4694202700110029,-40,2903,0
2013-11-15 10:21:27.607000,4694202700110029,-40,2A03,0
2013-11-15 10:21:28.626000,4694202700110029,-39,2B03,0
2013-11-15 10:21:29.677000,4694202700110029,-39,2C03,0
2013-11-15 10:21:30.713000,4694202700110029,-40,2D03,0
2013-11-15 10:21:31.748000,4694202700110029,-40,2E03,0
2013-11-15 10:21:32.800000,4694202700110029,-39,2F03,0
2013-11-15 10:21:33.788000,4694202700110029,-40,3003,0
2013-11-15 10:21:34.791000,4694202700110029,-39,3103,0
2013-11-15 10:21:35.795000,4694202700110029,-40,3203,0
2013-11-15 10:21:36.831000,4694202700110029,-40,3303,0
2013-11-15 10:21:37.851000,4694202700110029,-39,3403,0
2013-11-15 10:21:38.870000,4694202700110029,-40,3503,0
2013-11-15 10:21:39.938000,4694202700110029,-40,3603,0
2013-11-15 10:21:40.926000,4694202700110029,-40,3703,0
2013-11-15 10:21:41.945000,4694202700110029,-40,3803,0
2013-11-15 10:21:43.012000,4694202700110029,-41,3903,0
2013-11-15 10:21:44.081000,4694202700110029,-41,3A03,0
2013-11-15 10:21:45.133000,4694202700110029,-41,3B03,0
2013-11-15 10:21:46.152000,4694202700110029,-41,3C03,0
2013-11-15 10:21:47.156000,4694202700110029,-41,3D03,0
2013-11-15 10:21:48.143000,4694202700110029,-40,3E03,0
2013-11-15 10:21:49.195000,4694202700110029,-41,3F03,0
2013-11-15 10:21:50.199000,4694202700110029,-40,4003,0
2013-11-15 10:21:51.218000,4694202700110029,-41,4103,0
2013-11-15 10:21:52.254000,4694202700110029,-41,4203,0
2013-11-15 10:21:53.305000,4694202700110029,-41,4303,0
2013-11-15 10:21:54.357000,4694202700110029,-42,4403,0
2013-11-15 10:21:55.393000,4694202700110029,-41,4503,0
2013-11-15 10:21:56.476000,4694202700110029,-42,4603,0
2013-11-15 10:21:57.495000,4694202700110029,-42,4703,0
2013-11-15 10:21:58.562000,4694202700110029,-41,4803,0
2013-11-15 10:21:59.550000,4694202700110029,-40,4903,0
2013-11-15 10:22:00.602000,4694202700110029,-40,4A03,0
2013-11-15 10:22:01.622000,4694202700110029,-40,4B03,0
2013-11-15 10:22:02.657000,4694202700110029,-40,4C03,0
2013-11-15 10:22:03.725000,4694202700110029,-40,4D03,0
2013-11-15 10:22:04.744000,4694202700110029,-40,4E03,0
2013-11-15 10:22:05.732000,4694202700110029,-40,4F03,0
2013-11-15 10:22:06.784000,4694202700110029,-40,5003,0
2013-11-15 10:22:07.819000,4694202700110029,-40,5103,0
2013-11-15 10:22:08.855000,4694202700110029,-40,5203,0
2013-11-15 10:22:09.858000,4694202700110029,-40,5303,0
2013-11-15 10:22:10.846000,4694202700110029,-40,5403,0
2013-11-15 10:22:11.881000,4694202700110029,-40,5503,0
2013-11-15 10:22:12.933000,4694202700110029,-40,5603,0
2013-11-15 10:22:13.953000,4694202700110029,-40,5703,0
2013-11-15 10:22:14.941000,4694202700110029,-40,5803,0
2013-11-15 10:22:15.960000,4694202700110029,-40,5903,0
2013-11-15 10:22:17.028000,4694202700110029,-40,5A03,0
2013-11-15 10:22:18.016000,4694202700110029,-39,5B03,0
2013-11-15 10:22:19.021000,4694202700110029,-39,5C03,0
2013-11-15 10:22:20.104000,4694202700110029,-39,5D03,0
2013-11-15 10:22:21.156000,4694202700110029,-39,5E03,0
2013-11-15 10:22:22.223000,4694202700110029,-39,5F03,0
