timestamp, mac, rss, battery
2013-11-15 16:41:34.841000,4694202700110029,-42,AF40,0
2013-11-15 16:41:35.814000,4694202700110029,-42,B040,0
2013-11-15 16:41:36.803000,4694202700110029,-42,B140,0
2013-11-15 16:41:37.856000,4694202700110029,-42,B240,0
2013-11-15 16:41:38.861000,4694202700110029,-42,B340,0
2013-11-15 16:41:39.867000,4694202700110029,-42,B440,0
2013-11-15 16:41:40.888000,4694202700110029,-42,B540,0
2013-11-15 16:41:41.957000,4694202700110029,-42,B640,0
2013-11-15 16:41:42.947000,4694202700110029,-42,B740,0
2013-11-15 16:41:43.952000,4694202700110029,-43,B840,0
2013-11-15 16:41:44.957000,4694202700110029,-47,B940,0
2013-11-15 16:41:45.961000,4694202700110029,-47,BA40,0
2013-11-15 16:41:46.950000,4694202700110029,-47,BB40,0
2013-11-15 16:41:47.986000,4694202700110029,-47,BC40,0
2013-11-15 16:41:49.007000,4694202700110029,-47,BD40,0
2013-11-15 16:41:50.059000,4694202700110029,-47,BE40,0
2013-11-15 16:41:51.064000,4694202700110029,-47,BF40,0
2013-11-15 16:41:52.053000,4694202700110029,-46,C040,0
2013-11-15 16:41:53.105000,4694202700110029,-47,C140,0
2013-11-15 16:41:54.110000,4694202700110029,-46,C240,0
2013-11-15 16:41:55.194000,4694202700110029,-47,C340,0
2013-11-15 16:41:56.230000,4694202700110029,-46,C440,0
2013-11-15 16:41:57.300000,4694202700110029,-47,C540,0
2013-11-15 16:41:58.352000,4694202700110029,-47,C640,0
2013-11-15 16:41:59.341000,4694202700110029,-47,C740,0
2013-11-15 16:42:00.378000,4694202700110029,-47,C840,0
2013-11-15 16:42:01.446000,4694202700110029,-47,C940,0
2013-11-15 16:42:02.451000,4694202700110029,-46,CA40,0
2013-11-15 16:42:03.519000,4694202700110029,-47,CB40,0
2013-11-15 16:42:04.524000,4694202700110029,-43,CC40,0
2013-11-15 16:42:05.529000,4694202700110029,-43,CD40,0
2013-11-15 16:42:06.518000,4694202700110029,-43,CE40,0
2013-11-15 16:42:07.506000,4694202700110029,-43,CF40,0
2013-11-15 16:42:08.559000,4694202700110029,-44,D040,0
2013-11-15 16:42:09.612000,4694202700110029,-43,D140,0
2013-11-15 16:42:10.664000,4694202700110029,-43,D240,0
2013-11-15 16:42:11.732000,4694202700110029,-44,D340,0
2013-11-15 16:42:12.785000,4694202700110029,-44,D440,0
2013-11-15 16:42:13.821000,4694202700110029,-43,D540,0
2013-11-15 16:42:14.889000,4694202700110029,-43,D640,0
2013-11-15 16:42:15.879000,4694202700110029,-43,D740,0
2013-11-15 16:42:16.915000,4694202700110029,-43,D840,0
2013-11-15 16:42:17.952000,4694202700110029,-43,D940,0
2013-11-15 16:42:19.020000,4694202700110029,-44,DA40,0
2013-11-15 16:42:20.042000,4694202700110029,-43,DB40,0
2013-11-15 16:42:21.079000,4694202700110029,-43,DC40,0
2013-11-15 16:42:22.068000,4694202700110029,-44,DD40,0
2013-11-15 16:42:23.057000,4694202700110029,-44,DE40,0
2013-11-15 16:42:24.045000,4694202700110029,-43,DF40,0
2013-11-15 16:42:25.113000,4694202700110029,-44,E040,0
2013-11-15 16:42:26.134000,4694202700110029,-43,E140,0
2013-11-15 16:42:27.123000,4694202700110029,-43,E240,0
2013-11-15 16:42:28.159000,4694202700110029,-44,E340,0
2013-11-15 16:42:29.164000,4694202700110029,-43,E440,0
2013-11-15 16:42:30.153000,4694202700110029,-44,E540,0
2013-11-15 16:42:31.221000,4694202700110029,-43,E640,0
2013-11-15 16:42:32.226000,4694202700110029,-43,E740,0
2013-11-15 16:42:33.231000,4694202700110029,-43,E840,0
2013-11-15 16:42:34.219000,4694202700110029,-43,E940,0
2013-11-15 16:42:35.256000,4694202700110029,-43,EA40,0
2013-11-15 16:42:36.325000,4694202700110029,-43,EB40,0
2013-11-15 16:42:37.345000,4694202700110029,-44,EC40,0
2013-11-15 16:42:38.382000,4694202700110029,-43,ED40,0
2013-11-15 16:42:39.370000,4694202700110029,-43,EE40,0
2013-11-15 16:42:40.391000,4694202700110029,-43,EF40,0
2013-11-15 16:42:41.379000,4694202700110029,-44,F040,0
2013-11-15 16:42:42.384000,4694202700110029,-43,F140,0
2013-11-15 16:42:43.405000,4694202700110029,-43,F240,0
2013-11-15 16:42:44.394000,4694202700110029,-43,F340,0
2013-11-15 16:42:45.478000,4694202700110029,-43,F440,0
2013-11-15 16:42:46.467000,4694202700110029,-43,F540,0
2013-11-15 16:42:47.471000,4694202700110029,-43,F640,0
2013-11-15 16:42:48.524000,4694202700110029,-43,F740,0
2013-11-15 16:42:49.512000,4694202700110029,-43,F840,0
2013-11-15 16:42:50.516000,4694202700110029,-44,F940,0
2013-11-15 16:42:51.554000,4694202700110029,-43,FA40,0
2013-11-15 16:42:52.607000,4694202700110029,-44,FB40,0
2013-11-15 16:42:53.612000,4694202700110029,-44,FC40,0
2013-11-15 16:42:54.616000,4694202700110029,-43,FD40,0
2013-11-15 16:42:55.652000,4694202700110029,-44,FE40,0
2013-11-15 16:42:56.722000,4694202700110029,-43,FF40,0
2013-11-15 16:42:57.712000,4694202700110029,-43,0041,0
2013-11-15 16:42:58.702000,4694202700110029,-43,0141,0
2013-11-15 16:42:59.738000,4694202700110029,-43,0241,0
2013-11-15 16:43:00.759000,4694202700110029,-43,0341,0
2013-11-15 16:43:01.764000,4694202700110029,-43,0441,0
2013-11-15 16:43:02.832000,4694202700110029,-44,0541,0
2013-11-15 16:43:03.901000,4694202700110029,-44,0641,0
2013-11-15 16:43:04.953000,4694202700110029,-43,0741,0
2013-11-15 16:43:06.021000,4694202700110029,-43,0841,0
2013-11-15 16:43:07.058000,4694202700110029,-43,0941,0
2013-11-15 16:43:08.096000,4694202700110029,-44,0A41,0
2013-11-15 16:43:09.165000,4694202700110029,-43,0B41,0
2013-11-15 16:43:10.171000,4694202700110029,-43,0C41,0
2013-11-15 16:43:11.176000,4694202700110029,-43,0D41,0
2013-11-15 16:43:12.212000,4694202700110029,-43,0E41,0
2013-11-15 16:43:13.232000,4694202700110029,-43,0F41,0
2013-11-15 16:43:14.253000,4694202700110029,-44,1041,0
2013-11-15 16:43:15.241000,4694202700110029,-43,1141,0
2013-11-15 16:43:16.294000,4694202700110029,-44,1241,0
2013-11-15 16:43:17.330000,4694202700110029,-43,1341,0
2013-11-15 16:43:18.367000,4694202700110029,-43,1441,0
2013-11-15 16:43:19.356000,4694202700110029,-44,1541,0
2013-11-15 16:43:20.409000,4694202700110029,-44,1641,0
2013-11-15 16:43:21.479000,4694202700110029,-43,1741,0
2013-11-15 16:43:22.467000,4694202700110029,-43,1841,0
2013-11-15 16:43:23.456000,4694202700110029,-43,1941,0
2013-11-15 16:43:24.492000,4694202700110029,-43,1A41,0
2013-11-15 16:43:25.576000,4694202700110029,-44,1B41,0
2013-11-15 16:43:26.581000,4694202700110029,-43,1C41,0
2013-11-15 16:43:27.602000,4694202700110029,-43,1D41,0
2013-11-15 16:43:28.591000,4694202700110029,-44,1E41,0
2013-11-15 16:43:29.644000,4694202700110029,-44,1F41,0
2013-11-15 16:43:30.696000,4694202700110029,-43,2041,0
2013-11-15 16:43:31.732000,4694202700110029,-43,2141,0
2013-11-15 16:43:32.800000,4694202700110029,-43,2241,0
2013-11-15 16:43:33.868000,4694202700110029,-43,2341,0
2013-11-15 16:43:34.921000,4694202700110029,-44,2441,0
2013-11-15 16:43:35.989000,4694202700110029,-43,2541,0
2013-11-15 16:43:37.057000,4694202700110029,-44,2641,0
2013-11-15 16:43:38.078000,4694202700110029,-43,2741,0
2013-11-15 16:43:39.083000,4694202700110029,-43,2841,0
2013-11-15 16:43:40.135000,4694202700110029,-43,2941,0
2013-11-15 16:43:41.172000,4694202700110029,-44,2A41,0
2013-11-15 16:43:42.209000,4694202700110029,-43,2B41,0
2013-11-15 16:43:43.198000,4694202700110029,-44,2C41,0
2013-11-15 16:43:44.266000,4694202700110029,-43,2D41,0
2013-11-15 16:43:45.273000,4694202700110029,-44,2E41,0
2013-11-15 16:43:46.278000,4694202700110029,-44,2F41,0
2013-11-15 16:43:47.316000,4694202700110029,-43,3041,0
2013-11-15 16:43:48.353000,4694202700110029,-43,3141,0
2013-11-15 16:43:49.343000,4694202700110029,-43,3241,0
2013-11-15 16:43:50.427000,4694202700110029,-44,3341,0
2013-11-15 16:43:51.480000,4694202700110029,-43,3441,0
2013-11-15 16:43:52.469000,4694202700110029,-44,3541,0
2013-11-15 16:43:53.522000,4694202700110029,-43,3641,0
2013-11-15 16:43:54.559000,4694202700110029,-43,3741,0
2013-11-15 16:43:55.579000,4694202700110029,-43,3841,0
2013-11-15 16:43:56.616000,4694202700110029,-43,3941,0
2013-11-15 16:43:57.653000,4694202700110029,-48,3A41,0
2013-11-15 16:43:58.674000,4694202700110029,-48,3B41,0
2013-11-15 16:43:59.679000,4694202700110029,-48,3C41,0
2013-11-15 16:44:00.732000,4694202700110029,-48,3D41,0
2013-11-15 16:44:01.817000,4694202700110029,-48,3E41,0
2013-11-15 16:44:02.871000,4694202700110029,-48,3F41,0
2013-11-15 16:44:03.939000,4694202700110029,-48,4041,0
2013-11-15 16:44:04.944000,4694202700110029,-48,4141,0
2013-11-15 16:44:06.012000,4694202700110029,-49,4241,0
2013-11-15 16:44:07.033000,4694202700110029,-49,4341,0
2013-11-15 16:44:08.053000,4694202700110029,-48,4441,0
2013-11-15 16:44:09.057000,4694202700110029,-48,4541,0
2013-11-15 16:44:10.078000,4694202700110029,-49,4641,0
2013-11-15 16:44:11.130000,4694202700110029,-48,4741,0
2013-11-15 16:44:12.151000,4694202700110029,-48,4841,0
2013-11-15 16:44:13.140000,4694202700110029,-48,4941,0
2013-11-15 16:44:14.176000,4694202700110029,-48,4A41,0
2013-11-15 16:44:15.245000,4694202700110029,-48,4B41,0
2013-11-15 16:44:16.249000,4694202700110029,-49,4C41,0
2013-11-15 16:44:17.270000,4694202700110029,-48,4D41,0
2013-11-15 16:44:18.323000,4694202700110029,-48,4E41,0
2013-11-15 16:44:19.393000,4694202700110029,-48,4F41,0
2013-11-15 16:44:20.415000,4694202700110029,-48,5041,0
2013-11-15 16:44:21.436000,4694202700110029,-48,5141,0
2013-11-15 16:44:22.441000,4694202700110029,-49,5241,0
2013-11-15 16:44:23.494000,4694202700110029,-49,5341,0
2013-11-15 16:44:24.530000,4694202700110029,-49,5441,0
2013-11-15 16:44:25.551000,4694202700110029,-48,5541,0
2013-11-15 16:44:26.571000,4694202700110029,-49,5641,0
2013-11-15 16:44:27.655000,4694202700110029,-49,5741,0
2013-11-15 16:44:28.692000,4694202700110029,-48,5841,0
2013-11-15 16:44:29.665000,4694202700110029,-49,5941,0
2013-11-15 16:44:30.685000,4694202700110029,-48,5A41,0
2013-11-15 16:44:31.754000,4694202700110029,-48,5B41,0
2013-11-15 16:44:32.758000,4694202700110029,-48,5C41,0
2013-11-15 16:44:33.763000,4694202700110029,-48,5D41,0
2013-11-15 16:44:34.831000,4694202700110029,-48,5E41,0
2013-11-15 16:44:35.804000,4694202700110029,-48,5F41,0
2013-11-15 16:44:36.841000,4694202700110029,-48,6041,0
2013-11-15 16:44:37.862000,4694202700110029,-48,6141,0
2013-11-15 16:44:38.866000,4694202700110029,-48,6241,0
2013-11-15 16:44:39.855000,4694202700110029,-48,6341,0
2013-11-15 16:44:40.844000,4694202700110029,-48,6441,0
2013-11-15 16:44:42.964000,4694202700110029,-49,6641,0
2013-11-15 16:44:43.968000,4694202700110029,-48,6741,0
2013-11-15 16:44:45.036000,4694202700110029,-48,6841,0
2013-11-15 16:44:46.105000,4694202700110029,-48,6941,0
2013-11-15 16:44:47.110000,4694202700110029,-48,6A41,0
2013-11-15 16:44:48.146000,4694202700110029,-48,6B41,0
2013-11-15 16:44:49.184000,4694202700110029,-48,6C41,0
2013-11-15 16:44:50.253000,4694202700110029,-48,6D41,0
2013-11-15 16:44:51.337000,4694202700110029,-48,6E41,0
2013-11-15 16:44:52.326000,4694202700110029,-48,6F41,0
2013-11-15 16:44:53.314000,4694202700110029,-48,7041,0
2013-11-15 16:44:54.336000,4694202700110029,-49,7141,0
2013-11-15 16:44:55.357000,4694202700110029,-49,7241,0
2013-11-15 16:44:56.395000,4694202700110029,-49,7341,0
2013-11-15 16:44:57.400000,4694202700110029,-49,7441,0
2013-11-15 16:44:58.405000,4694202700110029,-49,7541,0
2013-11-15 16:44:59.473000,4694202700110029,-48,7641,0
2013-11-15 16:45:00.478000,4694202700110029,-49,7741,0
2013-11-15 16:45:01.500000,4694202700110029,-49,7841,0
2013-11-15 16:45:02.505000,4694202700110029,-48,7941,0
2013-11-15 16:45:03.510000,4694202700110029,-49,7A41,0
2013-11-15 16:45:04.562000,4694202700110029,-49,7B41,0
2013-11-15 16:45:05.614000,4694202700110029,-49,7C41,0
2013-11-15 16:45:06.587000,4694202700110029,-48,7D41,0
2013-11-15 16:45:07.607000,4694202700110029,-48,7E41,0
2013-11-15 16:45:08.612000,4694202700110029,-49,7F41,0
2013-11-15 16:45:09.601000,4694202700110029,-49,8041,0
2013-11-15 16:45:11.609000,4694202700110029,-48,8241,0
2013-11-15 16:45:12.631000,4694202700110029,-48,8341,0
2013-11-15 16:45:13.668000,4694202700110029,-48,8441,0
2013-11-15 16:45:14.704000,4694202700110029,-49,8541,0
2013-11-15 16:45:15.742000,4694202700110029,-48,8641,0
2013-11-15 16:45:16.794000,4694202700110029,-49,8741,0
2013-11-15 16:45:17.862000,4694202700110029,-49,8841,0
2013-11-15 16:45:18.915000,4694202700110029,-48,8941,0
2013-11-15 16:45:19.952000,4694202700110029,-48,8A41,0
2013-11-15 16:45:20.974000,4694202700110029,-48,8B41,0
2013-11-15 16:45:21.963000,4694202700110029,-49,8C41,0
2013-11-15 16:45:22.999000,4694202700110029,-48,8D41,0
2013-11-15 16:45:23.989000,4694202700110029,-49,8E41,0
2013-11-15 16:45:24.977000,4694202700110029,-48,8F41,0
2013-11-15 16:45:25.998000,4694202700110029,-49,9041,0
2013-11-15 16:45:27.034000,4694202700110029,-48,9141,0
2013-11-15 16:45:28.103000,4694202700110029,-48,9241,0
2013-11-15 16:45:29.155000,4694202700110029,-48,9341,0
2013-11-15 16:45:30.161000,4694202700110029,-49,9441,0
2013-11-15 16:45:31.166000,4694202700110029,-48,9541,0
2013-11-15 16:45:32.156000,4694202700110029,-48,9641,0
2013-11-15 16:45:33.176000,4694202700110029,-48,9741,0
2013-11-15 16:45:34.197000,4694202700110029,-48,9841,0
2013-11-15 16:45:35.187000,4694202700110029,-48,9941,0
2013-11-15 16:45:36.256000,4694202700110029,-48,9A41,0
2013-11-15 16:45:37.308000,4694202700110029,-48,9B41,0
2013-11-15 16:45:38.377000,4694202700110029,-48,9C41,0
2013-11-15 16:45:39.366000,4694202700110029,-49,9D41,0
2013-11-15 16:45:40.450000,4694202700110029,-48,9E41,0
2013-11-15 16:45:41.471000,4694202700110029,-48,9F41,0
2013-11-15 16:45:42.540000,4694202700110029,-48,A041,0
2013-11-15 16:45:43.529000,4694202700110029,-48,A141,0
2013-11-15 16:45:44.565000,4694202700110029,-48,A241,0
2013-11-15 16:45:45.586000,4694202700110029,-48,A341,0
2013-11-15 16:45:46.623000,4694202700110029,-48,A441,0
2013-11-15 16:45:47.676000,4694202700110029,-48,A541,0
2013-11-15 16:45:48.744000,4694202700110029,-48,A641,0
2013-11-15 16:45:49.796000,4694202700110029,-48,A741,0
2013-11-15 16:45:50.833000,4694202700110029,-48,A841,0
2013-11-15 16:45:51.822000,4694202700110029,-48,A941,0
2013-11-15 16:45:52.890000,4694202700110029,-48,AA41,0
2013-11-15 16:45:53.879000,4694202700110029,-49,AB41,0
2013-11-15 16:45:54.947000,4694202700110029,-48,AC41,0
2013-11-15 16:45:55.968000,4694202700110029,-48,AD41,0
2013-11-15 16:45:56.957000,4694202700110029,-48,AE41,0
2013-11-15 16:45:58.009000,4694202700110029,-49,AF41,0
2013-11-15 16:45:59.045000,4694202700110029,-49,B041,0
2013-11-15 16:46:00.066000,4694202700110029,-48,B141,0
2013-11-15 16:46:01.071000,4694202700110029,-49,B241,0
2013-11-15 16:46:02.044000,4694202700110029,-48,B341,0
2013-11-15 16:46:03.049000,4694202700110029,-48,B441,0
2013-11-15 16:46:04.102000,4694202700110029,-48,B541,0
2013-11-15 16:46:05.187000,4694202700110029,-49,B641,0
2013-11-15 16:46:06.192000,4694202700110029,-48,B741,0
2013-11-15 16:46:07.260000,4694202700110029,-48,B841,0
2013-11-15 16:46:08.313000,4694202700110029,-48,B941,0
2013-11-15 16:46:09.333000,4694202700110029,-48,BA41,0
2013-11-15 16:46:10.386000,4694202700110029,-48,BB41,0
2013-11-15 16:46:11.455000,4694202700110029,-48,BC41,0
2013-11-15 16:46:12.444000,4694202700110029,-48,BD41,0
2013-11-15 16:46:13.449000,4694202700110029,-49,BE41,0
2013-11-15 16:46:14.486000,4694202700110029,-48,BF41,0
2013-11-15 16:46:15.491000,4694202700110029,-48,C041,0
2013-11-15 16:46:16.559000,4694202700110029,-48,C141,0
2013-11-15 16:46:17.627000,4694202700110029,-48,C241,0
2013-11-15 16:46:18.663000,4694202700110029,-48,C341,0
2013-11-15 16:46:19.653000,4694202700110029,-49,C441,0
2013-11-15 16:46:20.690000,4694202700110029,-48,C541,0
2013-11-15 16:46:21.727000,4694202700110029,-48,C641,0
2013-11-15 16:46:22.733000,4694202700110029,-48,C741,0
2013-11-15 16:46:23.721000,4694202700110029,-48,C841,0
2013-11-15 16:46:24.741000,4694202700110029,-48,C941,0
2013-11-15 16:46:25.794000,4694202700110029,-48,CA41,0
2013-11-15 16:46:26.829000,4694202700110029,-43,CB41,0
2013-11-15 16:46:27.897000,4694202700110029,-44,CC41,0
2013-11-15 16:46:28.886000,4694202700110029,-44,CD41,0
2013-11-15 16:46:29.970000,4694202700110029,-44,CE41,0
2013-11-15 16:46:30.990000,4694202700110029,-44,CF41,0
2013-11-15 16:46:32.042000,4694202700110029,-44,D041,0
2013-11-15 16:46:33.079000,4694202700110029,-44,D141,0
2013-11-15 16:46:34.146000,4694202700110029,-43,D241,0
2013-11-15 16:46:35.182000,4694202700110029,-44,D341,0
2013-11-15 16:46:36.171000,4694202700110029,-44,D441,0
2013-11-15 16:46:37.191000,4694202700110029,-44,D541,0
2013-11-15 16:46:38.259000,4694202700110029,-44,D641,0
2013-11-15 16:46:39.249000,4694202700110029,-44,D741,0
2013-11-15 16:46:40.287000,4694202700110029,-44,D841,0
2013-11-15 16:46:41.307000,4694202700110029,-44,D941,0
2013-11-15 16:46:42.359000,4694202700110029,-44,DA41,0
2013-11-15 16:46:43.364000,4694202700110029,-44,DB41,0
2013-11-15 16:46:44.432000,4694202700110029,-44,DC41,0
2013-11-15 16:46:45.436000,4694202700110029,-44,DD41,0
2013-11-15 16:46:46.440000,4694202700110029,-44,DE41,0
2013-11-15 16:46:47.445000,4694202700110029,-44,DF41,0
2013-11-15 16:46:48.512000,4694202700110029,-44,E041,0
2013-11-15 16:46:49.517000,4694202700110029,-44,E141,0
2013-11-15 16:46:50.584000,4694202700110029,-44,E241,0
2013-11-15 16:46:51.653000,4694202700110029,-44,E341,0
2013-11-15 16:46:52.673000,4694202700110029,-44,E441,0
2013-11-15 16:46:53.709000,4694202700110029,-44,E541,0
2013-11-15 16:46:54.761000,4694202700110029,-44,E641,0
2013-11-15 16:46:55.781000,4694202700110029,-44,E741,0
2013-11-15 16:46:56.850000,4694202700110029,-44,E841,0
2013-11-15 16:46:57.871000,4694202700110029,-44,E941,0
2013-11-15 16:46:58.875000,4694202700110029,-44,EA41,0
2013-11-15 16:46:59.864000,4694202700110029,-43,EB41,0
2013-11-15 16:47:00.916000,4694202700110029,-44,EC41,0
2013-11-15 16:47:01.921000,4694202700110029,-44,ED41,0
2013-11-15 16:47:02.990000,4694202700110029,-44,EE41,0
2013-11-15 16:47:04.042000,4694202700110029,-44,EF41,0
2013-11-15 16:47:05.062000,4694202700110029,-44,F041,0
2013-11-15 16:47:06.082000,4694202700110029,-44,F141,0
2013-11-15 16:47:07.055000,4694202700110029,-44,F241,0
2013-11-15 16:47:08.059000,4694202700110029,-44,F341,0
2013-11-15 16:47:09.143000,4694202700110029,-44,F441,0
2013-11-15 16:47:10.195000,4694202700110029,-44,F541,0
2013-11-15 16:47:11.215000,4694202700110029,-44,F641,0
2013-11-15 16:47:12.267000,4694202700110029,-44,F741,0
2013-11-15 16:47:13.321000,4694202700110029,-44,F841,0
2013-11-15 16:47:14.374000,4694202700110029,-44,F941,0
2013-11-15 16:47:15.442000,4694202700110029,-44,FA41,0
2013-11-15 16:47:16.494000,4694202700110029,-44,FB41,0
2013-11-15 16:47:17.466000,4694202700110029,-44,FC41,0
2013-11-15 16:47:18.455000,4694202700110029,-44,FD41,0
2013-11-15 16:47:19.539000,4694202700110029,-44,FE41,0
2013-11-15 16:47:20.561000,4694202700110029,-45,FF41,0
2013-11-15 16:47:21.581000,4694202700110029,-45,0042,0
2013-11-15 16:47:22.601000,4694202700110029,-44,0142,0
2013-11-15 16:47:23.653000,4694202700110029,-44,0242,0
2013-11-15 16:47:24.705000,4694202700110029,-44,0342,0
2013-11-15 16:47:25.725000,4694202700110029,-44,0442,0
2013-11-15 16:47:26.761000,4694202700110029,-44,0542,0
2013-11-15 16:47:27.781000,4694202700110029,-44,0642,0
2013-11-15 16:47:28.770000,4694202700110029,-44,0742,0
2013-11-15 16:47:29.853000,4694202700110029,-44,0842,0
2013-11-15 16:47:30.921000,4694202700110029,-69,0942,0
2013-11-15 16:47:31.958000,4694202700110029,-69,0A42,0
2013-11-15 16:47:33.026000,4694202700110029,-69,0B42,0
2013-11-15 16:47:34.015000,4694202700110029,-70,0C42,0
2013-11-15 16:47:35.019000,4694202700110029,-70,0D42,0
2013-11-15 16:47:36.087000,4694202700110029,-71,0E42,0
2013-11-15 16:47:37.123000,4694202700110029,-70,0F42,0
2013-11-15 16:47:38.191000,4694202700110029,-70,1042,0
2013-11-15 16:47:39.195000,4694202700110029,-69,1142,0
2013-11-15 16:47:40.247000,4694202700110029,-69,1242,0
2013-11-15 16:47:41.315000,4694202700110029,-69,1342,0
2013-11-15 16:47:42.319000,4694202700110029,-74,1442,0
2013-11-15 16:47:43.371000,4694202700110029,-71,1542,0
2013-11-15 16:47:44.439000,4694202700110029,-63,1642,0
2013-11-15 16:47:45.427000,4694202700110029,-64,1742,0
2013-11-15 16:47:46.447000,4694202700110029,-49,1842,0
2013-11-15 16:47:47.467000,4694202700110029,-53,1942,0
2013-11-15 16:47:48.519000,4694202700110029,-55,1A42,0
2013-11-15 16:47:49.508000,4694202700110029,-58,1B42,0
2013-11-15 16:47:50.560000,4694202700110029,-53,1C42,0
2013-11-15 16:47:51.548000,4694202700110029,-54,1D42,0
2013-11-15 16:47:52.584000,4694202700110029,-61,1E42,0
2013-11-15 16:47:53.652000,4694202700110029,-58,1F42,0
2013-11-15 16:47:54.672000,4694202700110029,-58,2042,0
2013-11-15 16:47:55.724000,4694202700110029,-58,2142,0
2013-11-15 16:47:56.792000,4694202700110029,-58,2242,0
2013-11-15 16:47:57.846000,4694202700110029,-58,2342,0
2013-11-15 16:47:58.883000,4694202700110029,-57,2442,0
2013-11-15 16:47:59.936000,4694202700110029,-59,2542,0
2013-11-15 16:48:00.925000,4694202700110029,-60,2642,0
2013-11-15 16:48:01.915000,4694202700110029,-60,2742,0
